protein_seq_id,n_peptides,n_modified_sites
5139185,1,0
5139274,1,1
5139662,1,1
5139664,1,1
5139670,1,1
5139743,1,1
5139764,1,1
5139844,1,1
5139969,1,1
5140021,1,1
5140041,2,2
5140123,1,9
5140226,1,1
5140258,1,1
5140310,1,3
5140438,3,7
5140455,1,1
5140547,1,3
5140791,1,4
5140809,1,1
5140986,2,0
5141066,1,1
5141098,1,1
5141137,1,1
5141176,1,1
5141255,1,4
5141468,2,11
5141513,1,1
5141541,1,1
5141549,1,2
5141676,1,1
5141683,1,2
5141686,1,3
5141831,1,1
5141875,2,5
5141925,1,1
5142058,1,1
5142062,1,1
5142097,1,2
5142207,3,5
5142212,1,1
5142244,1,1
5142314,1,2
5142362,1,2
5142373,1,2
5142407,1,1
5142420,1,2
5142571,1,2
5142663,1,1
5142748,1,2
5142815,1,1
5142834,1,2
5142923,1,0
5142976,1,1
5143141,1,1
5143162,1,2
5143187,1,1
5143239,1,2
5143278,1,2
5143296,1,2
5143566,1,1
5143684,1,1
5143691,1,1
5143753,6,8
5143754,3,8
5143902,1,3
5143918,1,0
5143930,1,0
5143950,1,2
5144028,1,1
5144046,1,1
5144087,1,4
5144488,1,2
5144503,1,1
5144513,2,0
5144746,1,1
5145089,1,0
5145095,1,0
5145142,1,1
5145174,1,6
5145184,1,1
5145323,1,2
5145356,2,0
5145441,1,1
5145483,1,2
5145569,1,1
5145575,1,1
5145595,1,1
5145649,1,1
5145650,1,0
5145724,1,1
5145844,2,6
5145849,1,0
5145917,1,1
5145939,1,0
5145955,1,1
5145965,2,6
5146147,7,5
5146184,1,1
5146194,1,0
5146205,1,0
5146255,2,6
5146296,1,1
5146306,1,1
5146378,1,1
5146430,4,9
5146480,1,7
5146584,1,1
5146616,1,2
5146617,1,2
5146701,1,1
5146818,1,1
5147002,1,1
5147076,1,2
5147103,1,2
5147160,1,1
5147194,1,1
5147329,1,3
5147331,1,0
5147363,3,7
5147381,1,2
5147384,1,0
5147491,1,4
5147544,1,2
5147561,1,1
5147562,1,0
5147657,3,0
5147664,3,7
5147667,1,1
5147725,1,2
5147752,1,2
5147758,1,3
5147886,1,1
5148340,1,0
5148454,1,2
5148466,1,2
5148729,1,0
5148845,1,3
5148854,1,2
5148880,1,2
5148931,1,0
5148982,1,2
5149057,4,14
5149124,1,1
5149139,1,2
5149141,1,0
5149202,1,2
5149343,1,2
5149344,2,6
5149396,1,1
5149401,1,1
5149435,1,2
5149491,1,3
5149625,1,2
5149726,1,2
5149795,1,1
5149801,1,7
5149987,1,2
5150105,1,5
5150304,1,0
5150373,3,0
5150391,1,2
5150498,1,1
5150518,1,2
5150534,1,1
5150542,1,3
5150624,1,1
5150670,1,1
5150710,1,1
5150715,1,2
5150838,1,1
5150845,1,1
5150846,1,0
5150966,1,2
5151011,2,1
5151026,1,2
5151117,1,1
5151135,1,2
5151314,1,2
5151325,1,1
5151646,1,2
5151650,1,0
5151687,1,1
5151694,1,1
5151743,2,0
5151803,1,2
5151871,1,1
5151875,1,1
5152204,1,3
5152333,1,1
5152398,3,3
5152411,2,6
5152519,1,2
5152531,1,1
5152537,1,3
5152573,1,2
5152624,1,2
5152703,1,1
5152749,1,2
5152850,1,1
5152949,1,1
5153014,1,2
5153339,2,0
5153376,1,2
5153525,1,0
5153665,2,1
5153712,1,0
5153739,1,2
5153790,1,1
5153819,2,4
5153960,1,3
5153973,1,4
5154023,1,1
5154105,1,0
5154160,1,1
5154210,1,4
5154225,1,1
5154319,2,4
5154398,1,2
5154460,1,1
5154536,1,1
5154543,1,1
5154604,1,7
5154605,1,1
5154693,1,3
5154897,1,2
5155002,1,1
5155189,1,2
5155343,3,10
5155382,1,1
5155385,1,1
5155458,1,2
5155484,1,0
5155485,1,3
5155529,1,1
5155689,1,1
5155737,1,1
5155828,1,0
5155920,1,1
5156039,1,1
5156072,1,0
5156113,1,2
5156136,1,6
5156167,2,3
5156213,1,1
5156233,1,1
5156269,1,0
5156293,1,1
5156298,1,2
5156389,1,2
5156460,1,1
5156603,1,1
5156681,1,1
5156744,1,2
5156785,1,1
5156944,1,2
5157004,1,2
5157156,1,1
5157159,1,1
5157223,2,3
5157245,1,4
5157291,1,0
5157336,1,4
5157356,1,7
5157363,1,2
5157392,1,1
5157394,1,0
5157491,1,1
5157539,1,4
5157566,2,7
5157609,1,3
5157631,1,3
5157731,1,0
5157944,1,1
5157976,1,1
5157985,1,3
5157997,1,2
5158065,1,1
5158095,1,1
5158096,1,2
5158138,1,2
5158152,1,1
5158160,1,4
5158163,1,0
5158327,1,0
5158349,1,2
5158390,1,2
5158470,1,1
5158735,1,1
5158744,1,2
5158785,1,1
5158990,1,1
5159004,2,6
5159009,1,1
5159052,1,1
5159127,3,4
5159243,1,2
5159305,1,2
5159306,1,2
5159356,2,0
5159480,1,2
5159485,1,0
5159522,3,13
5159539,1,8
5159732,1,1
5159770,1,2
5159777,1,1
5159836,1,2
5159858,1,0
5159963,1,1
5160006,1,2
5160007,2,6
5160287,1,3
5160311,1,2
5160339,1,1
5160579,1,1
5160580,1,4
5160587,1,2
5160663,1,1
5160865,1,1
5160873,1,1
5160914,3,10
5160992,1,2
5161010,1,1
5161071,1,0
5161227,1,2
5161294,1,1
5161320,1,1
5161368,1,2
5161391,1,4
5161431,1,2
5161534,1,2
5161624,1,1
5161721,1,2
5161729,1,5
5161751,1,3
5161764,1,0
5161886,1,1
5161972,1,4
5161992,1,1
5162017,1,2
5162097,1,2
5162199,1,2
5162274,1,1
5162361,1,2
5162459,1,0
5162668,1,2
5162733,1,2
5162768,2,3
5162893,1,0
5163217,1,1
5163292,1,0
5163325,1,2
5163344,1,1
5163478,1,4
5163532,2,3
5163569,1,3
5163652,1,2
5163689,1,0
5163832,1,1
5163867,1,1
5163955,1,2
5163985,1,2
5164210,1,1
5164535,1,0
5164536,1,1
5164663,1,1
5164681,1,2
5164729,3,0
5164731,1,0
5164848,1,2
5164851,4,7
5164976,1,0
5165023,1,1
5165255,1,2
5165318,1,2
5165354,1,1
5165370,1,1
5165391,1,0
5165548,1,0
5165569,1,1
5165575,1,0
5165878,1,2
5165880,1,1
5165975,1,1
5166122,1,1
5166192,1,1
5166332,1,1
5166422,1,1
5166427,1,4
5166468,1,2
5166518,1,3
5166527,1,2
5166601,1,0
5166621,1,2
5166830,1,1
5166849,1,1
5166853,1,2
5166899,1,1
5167027,1,0
5167182,1,1
5167217,1,3
5167313,1,2
5167316,1,1
5167334,1,1
5167448,1,1
5167481,1,2
5167492,1,0
5167502,1,2
5167546,1,2
5167548,1,2
5167709,1,0
5167771,1,1
5167851,1,0
5167862,1,0
5167910,1,2
5167916,1,1
5167971,1,2
5168022,1,1
5168044,1,2
5168152,1,1
5168198,1,1
5168252,1,2
5168302,1,1
5168306,2,0
5168327,1,1
5168363,1,3
5168438,1,6
5168479,1,1
5168571,1,0
5168589,1,1
5168612,1,2
5168736,1,1
5168809,1,0
5168826,1,1
5168994,1,2
5169048,2,6
5169063,1,2
5169090,1,2
5169114,1,0
5169167,1,2
5169211,1,3
5169215,1,1
5169260,1,1
5169261,1,2
5169275,1,1
5169407,1,3
5169443,1,2
5169479,1,2
5169520,1,1
5169525,1,1
5169614,1,0
5169676,1,3
5169800,1,3
5169842,1,0
5170036,1,1
5170069,1,1
5170071,1,0
5170185,1,0
5170189,1,2
5170287,1,2
5170325,1,2
5170488,1,1
5170541,1,2
5170682,1,1
5170742,1,1
5170842,1,1
5170935,1,2
5171041,1,2
5171052,1,2
5171057,1,1
5171210,1,2
5171386,1,1
5171389,1,1
5171431,1,0
5171446,1,1
5171474,1,0
5171510,1,2
5171535,1,1
5171612,1,2
5171641,1,1
5171823,1,1
5171889,1,2
5171952,2,6
5172253,1,3
5172299,1,3
5172428,1,2
5172453,1,1
5172591,2,10
5172653,1,4
5172706,1,0
5172800,2,6
5172819,1,1
5172837,1,2
5172989,1,1
5173005,1,1
5173089,1,1
5173216,1,1
5173259,1,2
5173387,1,4
5173549,1,2
5173622,1,6
5173713,1,2
5173725,1,2
5173822,1,1
5173938,1,1
5174024,1,0
5174132,2,3
5174159,1,1
5174238,2,4
5174284,1,2
5174339,1,2
5174421,1,3
5174538,1,1
5174549,1,1
5174689,1,1
5174711,2,1
5174769,2,1
5174775,1,1
5174858,1,1
5174869,1,1
5174885,1,1
5174958,1,0
5175082,1,2
5175092,1,2
5175115,1,3
5175153,1,1
5175165,1,2
5175181,1,2
5175253,1,1
5175329,1,2
5175339,1,2
5175441,1,1
5175512,3,10
5175556,1,1
5175557,1,1
5175575,2,3
5175699,1,1
5175755,1,3
5175903,1,2
5175978,1,1
5176017,1,3
5176077,1,1
5176103,1,2
5176138,1,1
5176158,1,1
5176163,3,0
5176170,1,1
5176178,1,1
5176321,1,1
5176531,1,1
5176548,1,2
5176690,1,1
5176721,4,3
5176771,1,1
5176847,1,2
5176864,1,1
5176893,1,2
5177012,1,0
5177039,1,1
5177067,1,0
5177084,1,2
5177090,1,1
5177195,1,2
5177206,1,1
5177210,1,1
5177373,1,1
5177567,1,2
5177634,2,0
5177646,1,1
5177709,2,0
5177725,1,1
5177886,1,2
5177894,1,2
5178012,1,1
5178016,1,0
5178017,1,1
5178022,1,1
5178031,1,1
5178105,1,2
5178112,1,1
5178201,1,2
5178272,1,1
5178286,1,2
5178318,3,33
5178329,1,1
5178419,1,2
5178476,1,1
5178500,1,0
5178575,1,0
5178595,1,1
5178841,1,1
5178928,1,1
5179214,1,2
5179296,1,1
5179359,1,1
5179385,1,1
5179459,1,1
5179708,1,3
5179724,1,2
5179798,1,4
5179907,1,1
5179909,1,4
5179985,1,1
5180027,1,0
5180059,1,2
5180091,1,1
5180230,1,3
5180295,1,2
5180347,1,1
5180379,1,1
5180577,1,2
5180591,1,1
5180620,1,1
5180668,1,3
5180735,1,1
5180819,1,1
5180943,1,1
5180972,1,2
5180989,1,2
5181004,1,0
5181008,1,0
5181103,1,0
5181192,1,0
5181270,1,3
5181474,1,4
5181576,1,1
5181677,1,0
5181693,1,1
5181710,1,0
5181729,2,9
5181861,1,0
5181888,1,2
5182134,1,0
5182139,1,1
5182262,1,1
5182377,1,1
5182480,1,1
5182539,1,3
5182554,1,1
5182579,1,1
5182643,1,2
5182663,1,2
5182726,2,13
5182766,2,6
5182811,1,1
5182813,1,2
5182827,1,0
5182881,1,0
5182919,1,1
5182996,1,1
5183293,2,3
5183303,2,2
5183387,1,2
5183420,1,1
5183456,1,1
5183457,1,1
5183578,1,1
5183758,1,0
5183786,1,0
5183820,1,2
5183863,1,1
5183931,1,1
5183975,1,2
5184373,1,1
5184463,1,2
5184476,1,2
5184618,1,1
5184619,1,4
5184623,1,1
5184651,1,1
5184707,1,3
5184758,1,1
5184825,1,2
5184849,1,2
5185002,1,0
5185008,1,1
5185139,1,1
5185212,1,1
5185233,1,1
5185305,1,0
5185424,1,1
5185546,1,2
5185628,1,1
5185683,1,0
5185918,1,2
5186079,1,2
5186133,1,3
5186302,1,0
5186595,1,0
5186622,1,3
5186624,1,1
5186625,1,2
5186632,1,3
5186692,1,2
5186810,1,1
5186814,1,1
5186831,1,3
5186898,1,3
5187201,1,4
5187239,1,0
5187293,4,14
5187335,1,1
5187366,1,2
5187380,1,1
5187536,1,1
5187619,1,2
5187626,1,2
5187801,2,2
5187802,1,6
5187849,1,1
5188057,1,2
5188091,1,1
5188221,1,3
5188402,1,1
5188407,1,3
5188556,1,1
5188627,1,1
5188693,1,0
5188744,2,6
5188760,1,1
5188784,1,1
5188874,1,4
5188882,1,2
5188930,1,2
5189048,1,1
5189184,1,1
5189194,1,1
5189203,1,1
5189208,1,1
5189323,2,0
5189407,1,1
5189429,1,1
5189489,1,5
5189531,1,2
5189554,1,1
5189738,1,1
5190087,1,4
5190100,1,1
5190137,1,1
5190259,1,5
5190429,2,6
5190510,2,6
5190543,1,2
5190546,1,1
5190674,1,2
5190956,3,8
5190965,1,1
5191131,1,2
5191188,3,7
5191310,1,1
5191371,1,1
5191439,1,1
5191480,1,0
5191561,1,1
5191581,1,0
5191628,1,2
5191754,1,3
5191759,1,2
5191843,1,1
5191896,2,8
5192009,1,1
5192089,5,34
5192112,1,1
5192115,1,2
5192156,1,0
5192236,1,1
5192250,1,2
5192374,1,1
5192420,1,2
5192499,1,1
5192590,1,1
5192685,1,1
5192896,1,1
5193047,1,2
5193097,1,1
5193123,1,0
5193297,1,1
5193322,2,5
5193406,1,0
5193407,1,1
5193497,1,0
5193539,1,2
5193540,1,1
5193585,1,2
5193658,1,1
5193733,1,0
5193851,1,1
5193873,1,3
5193946,1,1
5193981,1,2
5194014,1,3
5194151,1,2
5194157,1,1
5194180,1,3
5194204,1,1
5194323,1,1
5194395,1,2
5194505,1,2
5194515,1,3
5194614,1,1
5194696,1,1
5194741,1,0
5194822,2,2
5194912,1,2
5195008,1,5
5195066,1,1
5195095,1,1
5195144,1,1
5195229,1,1
5195239,1,1
5195367,1,1
5195405,1,1
5195481,1,1
5195504,1,5
5195548,3,0
5195590,1,1
5195689,3,8
5195708,1,2
5195734,1,1
5195736,1,1
5195756,1,0
5195862,1,2
5195871,1,4
5195906,1,1
5195960,1,1
5196184,1,1
5196320,1,2
5196354,1,1
5196361,2,5
5196551,1,1
5196571,1,2
5196732,1,1
5196861,1,1
5196947,1,2
5196951,1,3
5196957,1,1
5197073,1,0
5197255,1,1
5197347,1,1
5197359,1,1
5197373,1,11
5197635,1,0
5197741,1,1
5197775,1,1
5197822,1,4
5197852,1,2
5198089,2,2
5198140,1,1
5198193,2,5
5198349,1,0
5198486,1,1
5198577,1,1
5198583,1,2
5198733,1,1
5198796,1,3
5199018,1,3
5199071,2,12
5199187,1,1
5199197,1,4
5199292,1,1
5199349,1,1
5199362,1,2
5199380,1,2
5199425,1,1
5199433,1,1
5199452,1,1
5199467,1,1
5199493,1,1
5199566,1,3
5199600,2,6
5199601,1,1
5199613,1,2
5199637,1,1
5199738,1,2
5199774,1,1
5199979,1,3
5199989,1,2
5200009,6,8
5200010,3,8
5200439,1,1
5200460,1,0
5200466,1,1
5200469,1,1
5200470,1,2
5200512,1,1
5200584,1,1
5200598,1,1
5200599,3,0
5200627,1,2
5200669,1,4
5200682,1,3
5200697,1,2
5200774,2,6
5200845,1,1
5200849,1,2
5200856,1,3
5200858,1,1
5200873,1,0
5200877,1,4
5201065,2,2
5201187,1,1
5201221,1,1
5201287,1,13
5201365,1,1
5201399,1,1
5201411,1,1
5201600,1,1
5201638,2,4
5201671,1,1
5201693,1,0
5201707,2,2
5201800,1,1
5201846,1,0
5201864,1,1
5201917,1,2
5202158,1,1
5202212,1,1
5202231,1,2
5202237,3,8
5202239,1,1
5202382,1,3
5202440,1,1
5202493,1,1
5202495,1,2
5202517,2,6
5202522,1,4
5202648,1,4
5202730,1,6
5202875,1,1
5202911,1,2
5203036,1,4
5203081,1,2
5203203,1,1
5203304,1,0
5203392,1,1
5203394,1,1
5203487,1,2
5203508,3,7
5203714,1,8
5204062,1,1
5204070,1,3
5204135,1,2
5204140,1,1
5204258,1,1
5204337,1,2
5204371,1,1
5204519,1,1
5204721,1,4
5204722,3,9
5204821,1,1
5204886,1,2
5204915,1,3
5205064,1,3
5205210,1,1
5205244,1,1
5205376,1,1
5205429,4,3
5205438,1,5
5205606,1,2
5205706,2,6
5205721,1,1
5205756,1,0
5205843,1,1
5206015,1,1
5206049,1,2
5206110,1,0
5206149,1,3
5206320,1,1
5206518,1,1
5206589,3,8
5206673,1,0
5206736,1,1
5206737,1,1
5206844,1,1
5206848,1,1
5206917,1,1
5206995,1,2
5207106,1,1
5207130,1,1
5207131,1,0
5207209,1,1
5207285,2,2
5207531,1,3
5207604,1,0
5207618,1,2
5207724,1,0
5207961,1,2
5207974,1,3
5207998,1,1
5208004,1,1
5208036,1,2
5208047,1,0
5208153,1,2
5208222,1,2
5208271,1,1
5208347,1,1
5208372,1,3
5208376,1,1
5208441,1,1
5208543,1,2
5208557,1,1
5208588,1,1
5208677,1,1
5208719,1,3
5208801,1,3
5208850,1,4
5209096,1,2
5209233,1,1
5209243,2,2
5209248,1,1
5209283,1,2
5209298,1,2
5209321,1,0
5209324,1,2
5209340,2,3
5209364,1,1
5209462,1,1
5209515,1,1
5209609,1,2
5209693,1,1
5209708,1,2
5209815,1,1
5209875,1,1
5209891,1,1
5209986,1,1
5209999,1,2
5210106,1,0
5210241,1,1
5210265,1,1
5210314,1,1
5210364,2,6
5210369,1,2
5210437,1,2
5210442,1,0
5210547,1,1
5210686,1,1
5210975,1,1
5211126,1,1
5211148,1,0
5211190,1,1
5211242,1,0
5211243,1,1
5211261,1,1
5211276,1,1
5211474,1,1
5211506,3,3
5211698,1,1
5211718,1,0
5211846,1,1
5211904,2,6
5211945,1,4
5211964,2,6
5212057,1,1
5212181,1,1
5212427,1,2
5212440,1,2
5212443,1,2
5212468,1,2
5212637,1,2
5212895,1,1
5213029,1,1
5213068,1,1
5213190,1,1
5213394,1,1
5213441,1,1
5213707,1,1
5213817,1,1
5213850,1,1
5214020,1,2
5214030,1,1
5214039,1,1
5214114,1,1
5214213,1,2
5214226,1,1
5214228,1,0
5214284,1,2
5214300,1,2
5214306,1,3
5214313,1,3
5214400,1,2
5214443,2,3
5214585,1,1
5214686,1,0
5214708,1,3
5214787,1,0
5214794,1,1
5214951,1,0
5214974,1,2
5215003,1,1
5215040,2,3
5215054,1,2
5215066,1,1
5215150,1,1
5215220,2,9
5215417,1,1
5215518,1,1
5215578,1,1
5215610,1,1
5215638,1,2
5215668,1,1
5215746,1,5
5215761,1,2
5215766,1,1
5215773,1,2
5215911,1,2
5215975,3,26
5215976,2,13
5216197,1,2
5216259,1,1
5216267,1,2
5216289,1,0
5216346,1,2
5216348,1,1
5216416,1,8
5216527,1,1
5216616,1,2
5216619,1,2
5216829,1,2
5216844,1,1
5216887,1,3
5216900,1,1
5216929,1,2
5217164,1,2
5217320,1,5
5217341,1,1
5217401,1,2
5217552,1,1
5217576,1,0
5217629,1,3
5217670,1,1
5217710,1,2
5217743,3,4
5217793,1,6
5217796,1,0
5217813,1,1
5217906,1,1
5217916,1,1
5217972,1,3
5218047,1,3
5218115,1,3
5218223,1,0
5218299,2,12
5218705,1,1
5218871,1,1
5218888,1,1
5218970,1,2
5219076,3,0
5219182,1,0
5219207,1,3
5219219,1,0
5219237,2,4
5219372,1,1
5219396,3,10
5219398,1,2
5219400,1,3
5219413,1,1
5219493,1,1
5219497,1,1
5219546,1,1
5219648,1,2
5219695,1,1
5219700,1,4
5219771,1,2
5219815,1,3
5219901,1,1
5219952,1,2
5219964,3,8
5219970,1,1
5220015,1,2
5220141,1,3
5220154,1,0
5220248,1,2
5220356,1,2
5220403,1,0
5220421,1,1
5220495,1,2
5220545,1,2
5220614,1,1
5220663,1,2
5220747,1,2
5220750,1,2
5220994,1,1
5221031,1,0
5221113,1,1
5221139,1,1
5221160,1,1
5221220,1,3
5221232,2,2
5221234,1,4
5221262,1,2
5221315,1,0
5221355,1,1
5221371,1,5
5221407,1,1
5221414,1,1
5221433,1,0
5221470,1,0
5221645,1,1
5221723,1,2
5221728,1,1
5221755,1,1
5222033,1,4
5222070,1,2
5222194,1,0
5222245,1,2
5222356,1,2
5222422,1,1
5222602,1,4
5222619,1,1
5222679,1,2
5222784,1,2
5222817,1,1
5222949,1,1
5222953,1,0
5223101,1,2
5223214,1,1
5223416,1,1
5223612,1,2
5223665,1,1
5223750,1,2
5223786,1,1
5223825,1,2
5223867,1,1
5223897,1,4
5223949,1,0
5223983,1,0
5224061,1,1
5224172,1,1
5224373,1,1
5224421,1,2
5224454,1,2
5224459,1,2
5224481,1,0
5224526,1,2
5224528,1,1
5224556,1,2
5224576,1,3
5224657,1,5
5224764,2,10
5224842,1,2
5224900,1,0
5225154,1,1
5225184,1,4
5225288,1,3
5225326,1,0
5225378,1,2
5225444,2,2
5225522,2,1
5225590,2,6
5225603,1,2
5225611,1,1
5225692,1,1
5225693,1,4
5225714,1,1
5225724,1,1
5225747,1,0
5225864,1,2
5225867,1,3
5225937,3,10
5226037,1,0
5226077,2,2
5226095,1,1
5226099,1,2
5226129,1,1
5226236,1,2
5226335,1,1
5226361,1,1
5226403,2,6
5226404,1,1
5226426,1,2
5226780,2,8
5226881,1,1
5227035,1,2
5227038,1,2
5227067,1,0
5227072,1,0
5227077,1,1
5227191,1,5
5227222,1,0
5227236,1,1
5227331,1,1
5227426,1,4
5227553,1,3
5227616,1,4
5227628,1,1
5227665,1,1
5227680,1,1
5227828,1,2
5227884,2,4
5227907,1,0
5227909,1,1
5227940,1,2
5227989,1,2
5228076,1,0
5228091,3,0
5228127,1,2
5228241,1,2
5228246,1,3
5228277,1,1
5228385,1,1
5228547,1,2
5228690,1,0
5228729,1,0
5228843,1,0
5228975,1,1
5228989,1,1
5229065,1,3
5229447,1,1
5229484,1,1
5229489,1,3
5229631,1,1
5229714,2,8
5229776,1,0
5229864,1,1
5230221,1,1
5230251,1,1
5230431,1,4
5230438,1,1
5230454,1,2
5230610,1,2
5230730,1,1
5230757,1,2
5230917,1,2
5231004,1,2
5231018,2,3
5231189,1,1
5231197,1,2
5231444,1,1
5231450,1,2
5231465,1,1
5231500,1,1
5231505,1,1
5231519,1,1
5231555,1,2
5231556,2,4
5231571,1,2
5231650,1,1
5231773,1,1
5231949,1,1
5231968,1,0
5231994,1,2
5231995,2,6
5232040,1,3
5232066,1,0
5232070,1,1
5232100,1,1
5232141,2,1
5232144,1,3
5232203,1,1
5232270,1,1
5232289,1,1
5232497,1,6
5232498,1,1
5232509,1,4
5232517,1,3
5232671,1,4
5232728,1,1
5232754,1,2
5232771,1,0
5232790,1,1
5232876,1,1
5232884,1,3
5232915,1,2
5233021,1,5
5233048,1,1
5233129,1,2
5233249,2,6
5233419,1,6
5233476,1,0
5233564,1,1
5233574,1,1
5233646,1,0
5233715,1,1
5233722,1,2
5233728,1,1
5233781,1,2
5233833,1,0
5233836,1,0
5233844,1,3
5233991,1,1
5234250,1,1
5234265,1,1
5234303,1,1
5234328,1,0
5234344,1,2
5234360,1,3
5234391,1,2
5234439,1,13
5234638,2,3
5234773,1,2
5234787,1,1
5234944,1,0
5234963,1,2
5235027,1,1
5235042,1,2
5235145,1,1
5235204,2,6
5235286,1,2
5235303,1,1
5235327,1,1
5235403,1,1
5235408,1,1
5235432,1,2
5235443,1,1
5235500,1,1
5235515,1,2
5235701,1,1
5235728,1,1
5235903,1,1
5236003,1,1
5236055,1,1
5236202,1,0
5236249,2,3
5236313,1,1
5236558,1,3
5236641,1,0
5236656,1,0
5236896,1,1
5236899,1,5
5237015,1,1
5237047,1,2
5237053,1,1
5237077,1,2
5237091,1,1
5237178,1,2
5237402,1,0
5237462,1,2
5237492,1,1
5237523,1,2
5237530,1,1
5237551,1,2
5237615,1,3
5237627,1,2
5237808,1,1
5237821,1,1
5237834,4,8
5238043,1,1
5238089,1,0
5238184,1,0
5238214,1,2
5238251,1,2
5238309,1,1
5238362,1,0
5238573,1,4
5238632,1,2
5238767,1,1
5238927,1,0
5238966,1,1
5239033,1,1
5239037,1,2
5239057,1,0
5239075,1,0
5239305,1,2
5239313,1,0
5239361,1,1
5239402,1,5
5239458,1,1
5239567,1,1
5239814,1,0
5240154,1,1
5240155,1,1
5240187,1,1
5240217,2,6
5240308,1,0
5240358,1,0
5240473,1,4
5240554,1,0
5240570,3,7
5240658,1,2
5240706,1,3
5240793,1,1
5240840,1,1
5241080,1,3
5241103,1,1
5241113,1,1
5241265,1,0
5241330,1,3
5241444,1,2
5241484,1,3
5241771,1,2
5241869,1,1
5241884,1,1
5241997,1,1
5242013,1,1
5242135,1,0
5242372,2,9
5242382,1,0
5242433,1,1
5242458,1,1
5242575,1,1
5242605,1,2
5242898,1,1
5242926,1,2
5242945,1,2
5242983,1,1
5242987,1,2
5243023,1,1
5243266,1,1
5243272,1,0
5243368,1,0
5243444,1,1
5243546,1,1
5243637,4,3
5243735,1,2
5243736,2,6
5243856,1,1
5243859,1,1
5244067,1,1
5244104,1,1
5244114,2,3
5244286,1,1
5244523,1,0
5244613,1,2
5244636,1,1
5244665,1,1
5244739,1,1
5244878,1,1
5244997,1,1
5245162,1,2
5245175,1,1
5245203,1,3
5245262,1,1
5245430,1,1
5245499,1,1
5245627,1,2
5245653,1,2
5245721,1,1
5245780,1,1
5246026,1,2
5246032,1,3
5246046,1,0
5246049,1,1
5246138,1,0
5246146,1,3
5246168,1,4
5246418,1,0
5246461,1,0
5246507,1,5
5246530,1,0
5246559,1,1
5246611,1,8
5246740,1,2
5246782,1,1
5246882,1,1
5246940,1,0
5247039,1,2
5247056,1,1
5247119,1,2
5247125,1,1
5247183,1,1
5247349,1,1
5247388,1,0
5247480,1,1
5247666,1,0
5247840,1,2
5247915,1,0
5248020,1,1
5248024,2,6
5248043,1,1
5248134,1,1
5248213,3,0
5248332,1,1
5248337,1,3
5248421,1,1
5248496,1,2
5248713,1,2
5248754,1,2
5248904,1,1
5248911,1,1
5248912,4,3
5248934,1,3
5248951,1,1
5249056,3,7
5249178,1,2
5249207,1,1
5249288,1,3
5249329,1,0
5249356,1,1
5249430,1,2
5249439,1,0
5249487,1,1
5249494,1,3
5249523,1,2
5249537,1,3
5249549,1,1
5249556,1,2
5249629,1,0
5249634,1,1
5249647,1,1
5249803,1,6
5249808,1,2
5249918,1,1
5249985,1,2
5250035,1,0
5250193,1,1
5250218,1,2
5250262,1,0
5250452,1,1
5250476,1,2
5250576,1,1
5250620,1,2
5250633,1,1
5250652,1,2
5250819,1,1
5250858,1,3
5250932,1,2
5250997,1,1
5251073,1,2
5251077,1,2
5251132,1,2
5251137,1,2
5251138,1,1
5251264,1,8
5251319,1,1
5251337,1,1
5251399,1,1
5251418,1,0
5251583,2,0
5251769,1,1
5251859,1,2
5251927,3,0
5252112,2,1
5252128,1,1
5252165,3,7
5252201,1,1
5252329,1,1
5252374,1,2
5252380,1,2
5252465,1,2
5252478,1,3
5252578,1,2
5252761,2,6
5252781,1,3
5252832,1,3
5252869,1,0
5252883,1,0
5252926,1,2
5252930,1,1
5252970,2,3
5253007,1,3
5253062,1,1
5253079,2,4
5253196,1,1
5253287,1,6
5253319,1,0
5253597,1,2
5253606,1,1
5253662,1,2
5253918,1,1
5254000,1,2
5254054,1,2
5254082,1,2
5254091,1,2
5254137,2,0
5254181,1,1
5254282,1,2
5254410,2,12
5254414,1,3
5254420,1,2
5254486,1,1
5254561,1,1
5254663,2,6
5254664,7,10
5254720,1,1
5254772,1,3
5254824,1,3
5254928,1,1
5255018,1,1
5255058,1,1
5255117,1,9
5255126,1,1
5255152,1,2
5255254,1,1
5255678,1,2
5255736,1,4
5255743,1,1
5255816,1,1
5255858,1,3
5255990,1,4
5255998,2,2
5256039,1,1
5256062,1,2
5256347,1,2
5256375,1,1
5256507,1,1
5256692,3,2
5256700,1,2
5256778,1,1
5256812,2,1
5256930,1,1
5256982,1,2
5257322,1,2
5257324,3,0
5257399,1,2
5257496,2,6
5257568,2,6
5257632,1,0
5257715,1,2
5257764,1,2
5257810,1,1
5257944,1,1
5257969,1,0
5258086,1,0
5258142,1,1
5258183,1,3
5258234,1,2
5258269,1,2
5258327,1,3
5258503,1,1
5258552,1,2
5258595,1,2
5258649,1,1
5258745,1,2
5258800,1,0
5258815,4,29
5258829,1,5
5258835,1,2
5258959,1,1
5259026,1,1
5259117,1,0
5259188,1,0
5259226,1,2
5259373,1,2
5259546,1,2
5259599,2,6
5259629,1,3
5259661,1,2
5259768,1,1
5259851,1,1
5259913,1,0
5259931,1,2
5259977,1,1
5260039,1,0
5260325,1,1
5260390,1,1
5260433,1,2
5260546,1,2
5260604,1,2
5260618,2,0
5260757,1,2
5260862,1,6
5261044,1,1
5261070,1,2
5261242,1,0
5261263,1,2
5261337,1,1
